165,-0.122235294118,10.9920588235,-2.573,0.145083557836,0.133114488798,0.209440992673
246,-0.13525,10.8835,-2.8785,0.177240479293,0.217866931864,0.329906426127
330,0.1790625,10.477625,-3.1238125,0.302484393967,0.294402546482,0.209194950569
412,0.494375,9.8341875,-3.3010625,0.217317991374,0.437113574879,0.373724241378
493,0.67925,9.2104375,-3.747625,0.287477499119,0.319038980524,0.415799211609
580,0.9050625,8.8729375,-3.9738125,0.520690583354,0.205825614523,0.24390603179
658,0.9350625,8.722125,-4.0234375,0.627652020306,0.0784736221606,0.297133591325
740,0.688375,8.743,-4.00375,0.7594330019,0.169685738941,0.247638471365
822,0.7518125,8.6388125,-3.9463125,0.930140057918,0.324604416704,0.258780485825
908,0.61225,8.4371875,-4.498625,1.10580109536,0.32873055432,0.575099543014
1007,0.4525625,8.1373125,-5.181625,1.16293378835,0.399834453047,0.218843230133
1072,0.7165625,7.699125,-5.494125,0.97744795058,0.320610331048,0.224482703955
1172,0.778777777778,7.37294444444,-5.60505555556,0.562290707291,0.37201201776,0.311586526635
1244,0.8019375,7.120125,-5.24575,0.267750926411,0.364006846605,0.521851092267
1325,0.782875,6.841375,-4.6190625,0.16270712761,0.184905000946,0.340147296908
1410,0.336375,6.839625,-4.3155,0.374229520983,0.305808125096,0.238567862463
1493,0.150875,7.2926875,-4.1681875,0.255602443993,0.526623052898,0.530128076359
1574,0.350125,7.9145625,-4.022875,0.246800495087,0.476556918,0.583249611552
1656,0.604375,8.4635,-3.767375,0.332042518926,0.598799423847,0.45372980327
1735,0.8548,8.50933333333,-3.70626666667,0.222948783356,0.657575209049,0.326056941176
1825,0.6434375,8.1001875,-4.07975,0.320473861795,0.51960600684,0.375257328376
1908,0.5961875,8.05775,-4.402875,0.289992072898,0.371733187246,0.419803804622
1992,0.4291875,7.6554375,-4.5381875,0.462557593542,0.467226252573,0.389144931027
2071,0.2124375,7.544125,-4.6885,0.355913432022,0.370156702459,0.34731037992
2154,0.1986875,8.1721875,-4.8453125,0.258295305501,0.436266005258,0.162255862279
2235,0.238875,8.4678125,-4.55075,0.26888609926,0.188141309509,0.403394115599
2318,0.3058125,8.468875,-4.28075,0.218593578002,0.231777068268,0.289562277412
2404,0.164,9.02425,-4.395125,0.192667784022,0.533255860258,0.209443869271
2484,0.11625,9.8473125,-4.5729375,0.170555892598,0.531038101122,0.272758471168
2565,0.2304375,10.6979375,-4.5465625,0.228267378514,0.680806458249,0.575686326131
2647,0.424375,10.822375,-3.988625,0.340664768321,0.443742024576,0.685771087445
2733,0.34125,10.0053125,-3.074625,0.393997065344,0.455700521004,0.589010385626
2812,0.2324,9.01233333333,-2.54666666667,0.257686579653,0.634737706108,0.350596000484
2894,0.447,9.1254,-2.7856,0.159691369001,1.09945379166,0.414963580731
2992,0.4596875,11.1409375,-3.3843125,0.111769136365,1.27687207996,0.478192001024
3070,0.3440625,11.176875,-2.7443125,0.135027529022,0.978394978715,0.96750230741
3152,0.2686875,9.912,-1.591625,0.0702101477263,0.506688267083,0.519358964855
3236,0.2471875,9.7371875,-1.652125,0.0573968844429,0.204228799007,0.486858921429
3316,0.190375,10.11125,-2.4253125,0.0965685475453,0.237225499262,0.507203326925
